channel_id,node1_id,node2_id,capacity,node1_balance,node2_balance,node1_tx_rate,node2_tx_rate,fee_rate_ppm,node1_ttd_hours,node2_ttd_hours,age_days,num_updates,balance_ratio
chan_000257,node_00014,node_00017,5415953,3060980,2354973,5705,145830,1202,850272.22,0.0,631,1220,0.435
chan_000258,node_00162,node_00698,295418,165182,130236,33117,27095,982,0.01,36176.67,401,1079,0.441
chan_000259,node_00032,node_00775,3704936,1916587,1788349,64525,11273,1057,0.01,496763.61,343,3901,0.483
chan_000260,node_00237,node_00880,1596661,250199,1346462,167104,33943,616,0.0,374017.22,686,840,0.157
chan_000261,node_00112,node_00176,4944578,1652794,3291784,62470,33269,654,0.02,914384.44,29,44,0.334
chan_000262,node_00028,node_00631,2478240,967331,1510909,327433,28196,811,0.0,419696.94,572,21,0.39
chan_000263,node_00040,node_00846,4635250,2864544,1770706,139672,7177,303,0.01,491862.78,647,4487,0.382
chan_000264,node_00026,node_00482,2757664,933686,1823978,12411,37151,438,259357.22,0.02,204,1038,0.339
chan_000265,node_00488,node_00593,10328930,3785448,6543482,26496,56345,902,1051513.33,0.06,373,598,0.366
chan_000266,node_00003,node_00509,1223419,306146,917273,94660,11297,1023,0.0,254798.06,11,595,0.25
chan_000267,node_00072,node_00180,9771222,2094236,7676986,309953,49778,1802,0.0,2132496.11,440,515,0.214
chan_000268,node_00028,node_00139,47088053,25641200,21446853,147891,36414,568,0.06,5957459.17,253,1130,0.455
chan_000269,node_00032,node_00785,4516124,2361692,2154432,167354,117992,760,0.01,598453.33,174,508,0.477
chan_000270,node_00185,node_00657,636967,125062,511905,116470,58618,2260,0.0,142195.83,272,194,0.196
chan_000271,node_00171,node_00504,10546276,4783419,5762857,91802,39591,970,0.03,1600793.61,235,1493,0.454
chan_000272,node_00021,node_00038,9040460,4813466,4226994,14200,18824,952,1337073.89,0.25,234,427,0.468
chan_000273,node_00000,node_00102,456796,90857,365939,126409,108908,677,0.0,101649.72,494,132,0.199
chan_000274,node_00279,node_00537,6380975,549059,5831916,44736,131118,801,152516.39,0.02,695,150,0.086
chan_000275,node_00099,node_00209,3320211,2241652,1078559,22743,26522,809,622681.11,0.08,514,490,0.325
chan_000276,node_00115,node_00452,971122,290873,680249,20131,24477,2152,80798.06,0.04,626,3726,0.3
chan_000277,node_00179,node_00729,5200148,254767,4945381,49211,45888,1840,0.02,1373716.94,559,725,0.049
chan_000278,node_00478,node_00479,1373583,601869,771714,194721,36255,1405,0.0,214365.0,445,4932,0.438
chan_000279,node_00725,node_00830,1252331,228975,1023356,99544,11809,1088,0.0,284265.56,461,1462,0.183
chan_000280,node_00009,node_00294,15734039,6994175,8739864,9806,51936,882,1942826.39,0.06,98,5255,0.445
chan_000281,node_00118,node_00936,671638,377652,293986,59958,38581,1344,0.0,81662.78,84,2065,0.438
chan_000282,node_00044,node_00162,11310170,5917549,5392621,31022,267835,768,1643763.61,0.01,466,169,0.477
chan_000283,node_00028,node_00756,5198272,3030511,2167761,33505,71010,1040,841808.61,0.02,341,225,0.417
chan_000284,node_00508,node_00563,17710240,4443870,13266370,30754,36180,709,1234408.33,0.68,688,1885,0.251
chan_000285,node_00009,node_00754,896042,504566,391476,64812,32649,1521,0.0,108743.33,249,12125,0.437
chan_000286,node_00006,node_00192,980607,309352,671255,92082,75270,1944,0.01,186459.72,94,2100,0.315
chan_000287,node_00000,node_00618,24403144,15216472,9186672,32421,47214,1717,4226797.78,0.17,512,1229,0.376
chan_000288,node_00038,node_00941,2891496,1011694,1879802,61662,10510,839,0.01,522167.22,260,2294,0.35
chan_000289,node_00115,node_00744,349036,22258,326778,38645,54547,1649,6182.78,0.01,650,1192,0.064
chan_000290,node_00047,node_00600,6868456,2381144,4487312,127839,40204,843,0.01,1246475.56,402,427,0.347
chan_000291,node_00790,node_00951,9112157,1176701,7935456,58696,38732,528,0.02,2204293.33,138,407,0.129
chan_000292,node_00028,node_00927,7474247,3026131,4448116,137846,62991,560,0.01,1235587.78,435,640,0.405
chan_000293,node_00453,node_00567,1009730,237985,771745,21458,82765,647,66106.94,0.0,95,2255,0.236
chan_000294,node_00051,node_00968,3313084,2116463,1196621,19983,72576,2543,587906.39,0.01,570,2429,0.361
chan_000295,node_00162,node_00296,22227252,8154382,14072870,83279,71660,1567,0.19,3909130.56,230,6338,0.367
chan_000296,node_00006,node_00059,967927,62665,905262,48661,13960,1234,0.0,251461.67,365,4855,0.065
chan_000297,node_00229,node_00372,2499105,127826,2371279,161664,76972,775,0.0,658688.61,296,8281,0.051
chan_000298,node_00101,node_00825,536945,106882,430063,42130,67731,1412,29689.44,0.0,124,6904,0.199
chan_000299,node_00197,node_00750,6876971,1590726,5286245,31606,40078,1972,441868.33,0.17,104,279,0.231
chan_000300,node_00014,node_00057,3268801,341399,2927402,128525,124893,499,0.03,813167.22,29,1216,0.104
chan_000301,node_00855,node_00947,12504271,6512839,5991432,74640,24760,1449,0.04,1664286.67,79,3034,0.479
chan_000302,node_00015,node_00526,2326425,1081438,1244987,21755,237028,402,300399.44,0.0,556,5503,0.465
chan_000303,node_00104,node_00217,2440582,982174,1458408,67234,79796,951,272826.11,0.03,196,4865,0.402
chan_000304,node_00337,node_00565,4667245,316075,4351170,159477,15976,1149,0.0,1208658.33,172,2112,0.068
chan_000305,node_00030,node_00497,3467837,337002,3130835,94208,31674,1531,0.0,869676.39,704,4949,0.097
chan_000306,node_00190,node_00235,1143870,177139,966731,33339,25344,867,0.01,268536.39,595,950,0.155
chan_000307,node_00008,node_00024,2748127,277174,2470953,97253,89339,1070,0.01,686375.83,363,3702,0.101
chan_000308,node_00211,node_00979,42129265,4037207,38092058,16592,77374,337,1121446.39,0.17,727,1286,0.096
chan_000309,node_00105,node_00408,3583660,1894410,1689250,140476,42066,1597,0.01,469236.11,441,1988,0.471
chan_000310,node_00004,node_00622,1348331,311195,1037136,73952,24814,1775,0.0,288093.33,369,354,0.231
chan_000311,node_00227,node_00504,3635300,1429264,2206036,114575,19590,3117,0.0,612787.78,378,14,0.393
chan_000312,node_00168,node_00600,36420913,4058881,32362032,31622,29320,693,0.49,8989453.33,458,3543,0.111
chan_000313,node_00087,node_00858,783106,431319,351787,32478,29038,232,0.03,97718.61,149,1971,0.449
chan_000314,node_00424,node_00906,444249,52428,391821,16409,48636,445,14563.33,0.0,667,817,0.118
chan_000315,node_00404,node_00702,3796877,1936090,1860787,87774,280329,854,537802.78,0.0,73,1950,0.49
chan_000316,node_00010,node_00187,1616414,160620,1455794,58565,68894,1322,44616.67,0.04,62,8343,0.099
chan_000317,node_00041,node_00716,214976,129076,85900,73422,21497,1508,0.0,23861.11,567,2238,0.4
chan_000318,node_00021,node_00706,1575002,128925,1446077,123494,26446,621,0.0,401688.06,300,533,0.082
chan_000319,node_00021,node_00095,4527545,904399,3623146,76213,70725,775,0.05,1006429.44,450,91,0.2
chan_000320,node_00051,node_00082,830456,383848,446608,135188,154095,785,106624.44,0.01,353,4556,0.462
chan_000321,node_00147,node_00295,2409494,1457839,951655,80322,53359,981,0.02,264348.61,37,324,0.395
chan_000322,node_00137,node_00432,87837129,31807194,56029935,54678,9831,2875,0.2,15563870.83,364,149,0.362
chan_000323,node_00414,node_00417,5213639,2583812,2629827,247028,69227,618,0.0,730507.5,126,4117,0.496
chan_000324,node_00241,node_00713,1361454,688228,673226,66566,58364,722,0.02,187007.22,185,3256,0.494
chan_000325,node_00032,node_00988,121217,47243,73974,55420,247428,2756,13123.06,0.0,66,1082,0.39
chan_000326,node_00011,node_00606,10085087,1642249,8442838,26113,29361,1434,456180.28,0.72,466,537,0.163
chan_000327,node_00044,node_00076,11198405,4933972,6264433,61048,74401,656,1370547.78,0.13,554,223,0.441
chan_000328,node_00022,node_00023,25591215,12899389,12691826,51073,52056,1374,3583163.61,3.59,288,3770,0.496
chan_000329,node_00014,node_00688,100000,13760,86240,127160,453138,858,3822.22,0.0,174,3159,0.138
chan_000330,node_00010,node_00143,407006,90881,316125,61771,11006,824,0.0,87812.5,26,780,0.223
chan_000331,node_00105,node_00293,65950326,37114118,28836208,67574,40521,450,0.38,8010057.78,554,461,0.437
chan_000332,node_00026,node_00047,27721390,3647762,24073628,26281,37634,1230,1013267.22,0.59,638,869,0.132
chan_000333,node_00009,node_00181,1618977,628148,990829,126224,48861,514,0.0,275230.28,60,436,0.388
chan_000334,node_00107,node_00381,11310103,1577685,9732418,139453,100187,552,0.01,2703449.44,38,241,0.139
chan_000335,node_00309,node_00419,10123555,4148393,5975162,27248,60962,2226,1152331.39,0.05,57,36,0.41
chan_000336,node_00001,node_00154,3940298,2132571,1807727,24692,44120,2017,592380.83,0.03,264,229,0.459
chan_000337,node_00097,node_00535,7132226,2404807,4727419,30048,52329,712,668001.94,0.06,610,336,0.337
chan_000338,node_00084,node_00798,8232574,2124724,6107850,58250,48567,1076,0.06,1696625.0,40,3621,0.258
chan_000339,node_00006,node_00035,2672141,1387652,1284489,100178,13005,854,0.0,356802.5,708,44,0.481
chan_000340,node_00593,node_00795,3757126,2203218,1553908,27560,35892,1249,612005.0,0.05,469,3053,0.414
chan_000341,node_00129,node_00291,1916945,1068846,848099,34415,30295,808,0.07,235583.06,53,2429,0.442
chan_000342,node_00014,node_00680,9110229,2018508,7091721,25903,18851,752,0.08,1969922.5,362,263,0.222
chan_000343,node_00026,node_00840,4308596,2340247,1968349,16622,15667,1209,0.68,546763.61,516,422,0.457
chan_000344,node_00071,node_00540,2931460,1146512,1784948,33030,144350,1512,318475.56,0.0,404,383,0.391
chan_000345,node_00028,node_00950,6043643,1334554,4709089,54074,24356,1541,0.01,1308080.28,443,364,0.221
chan_000346,node_00141,node_00196,13215443,7480382,5735061,47088,25177,777,0.09,1593072.5,14,1022,0.434
chan_000347,node_00379,node_00802,1492926,557514,935412,50126,133755,1634,154865.0,0.0,256,5272,0.373
chan_000348,node_00234,node_00381,931790,429527,502263,113413,36207,1276,0.0,139517.5,411,2872,0.461
chan_000349,node_00033,node_00242,2891785,1426934,1464851,47980,74775,852,396370.56,0.02,694,770,0.493
chan_000350,node_00635,node_00687,1453048,892716,560332,29591,41407,625,247976.67,0.01,571,1169,0.386
chan_000351,node_00018,node_00557,19154387,1708786,17445601,71042,8298,774,0.01,4846000.28,383,2221,0.089
chan_000352,node_00333,node_00426,19657791,6040507,13617284,41895,52853,1101,1677918.61,0.35,398,890,0.307
chan_000353,node_00183,node_00714,88231979,34025938,54206041,64209,208093,442,9451649.44,0.1,543,368,0.386
chan_000354,node_00505,node_00576,5342816,174074,5168742,115677,73865,692,0.0,1435761.67,200,7824,0.033
chan_000355,node_00182,node_00575,4219017,640402,3578615,51740,74244,1395,177889.44,0.04,492,134,0.152
chan_000356,node_00757,node_00804,4638072,1924646,2713426,21899,35156,1904,534623.89,0.06,485,826,0.415
chan_000357,node_00128,node_00753,5087816,3173078,1914738,89731,76920,1430,0.07,531871.67,21,566,0.376
chan_000358,node_00000,node_00558,88470768,18707635,69763133,25493,55603,2125,5196565.28,0.64,506,9343,0.211
chan_000359,node_00011,node_00425,2677573,39549,2638024,89592,66218,1186,0.0,732784.44,44,4389,0.015
chan_000360,node_00012,node_00216,3610549,2025122,1585427,106060,36612,529,0.01,440396.39,310,974,0.439
chan_000361,node_00077,node_00083,2952691,1708368,1244323,63890,50128,707,0.03,345645.28,192,1145,0.421
chan_000362,node_00000,node_00310,4683693,2712444,1971249,51679,114634,1182,753456.67,0.01,403,243,0.421
chan_000363,node_00101,node_00351,29462674,818265,28644409,53579,35614,1278,0.01,7956780.28,353,131,0.028
chan_000364,node_00499,node_00678,5252940,1362043,3890897,195450,18010,660,0.0,1080804.72,501,5943,0.259
chan_000365,node_00360,node_00414,13158611,1425593,11733018,129621,60988,1039,0.01,3259171.67,521,5171,0.108
chan_000366,node_00255,node_00294,1452768,437865,1014903,381277,83768,993,0.0,281917.5,280,1104,0.301
chan_000367,node_00023,node_00199,12283472,6760015,5523457,23625,86778,710,1877781.94,0.02,147,166,0.45
chan_000368,node_00005,node_00853,3600104,810817,2789287,54070,38182,1071,0.01,774801.94,571,3735,0.225
chan_000369,node_00022,node_00755,5249720,2879822,2369898,31994,31586,1307,1.96,658305.0,49,13087,0.451
chan_000370,node_00149,node_00694,17289427,3198985,14090442,42220,46077,1640,888606.94,1.01,443,417,0.185
chan_000371,node_00295,node_00483,4770037,272643,4497394,50366,62204,354,75734.17,0.11,427,17,0.057
chan_000372,node_00078,node_00195,12974142,6721952,6252190,20278,19944,1136,5.59,1736719.44,260,2388,0.482
chan_000373,node_00115,node_00218,421854,158703,263151,59933,114935,376,44084.17,0.0,643,5691,0.376
chan_000374,node_00076,node_00444,3211411,1136635,2074776,48375,41662,2053,0.05,576326.67,220,969,0.354
chan_000375,node_00024,node_00217,8433698,2697280,5736418,44149,336094,1512,749244.44,0.01,267,3291,0.32
chan_000376,node_00016,node_00017,1459941,394074,1065867,68818,26912,1499,0.0,296074.17,27,214,0.27
chan_000377,node_00632,node_00868,1815287,778491,1036796,65358,523506,584,216247.5,0.0,597,376,0.429
chan_000378,node_00120,node_00731,10274791,5754101,4520690,40709,293516,1216,1598361.39,0.0,247,4747,0.44
chan_000379,node_00551,node_00942,1922922,524881,1398041,160306,30943,458,0.0,388344.72,656,4531,0.273
chan_000380,node_00014,node_00186,13365621,5937084,7428537,32497,14737,777,0.09,2063482.5,234,290,0.444
chan_000381,node_00094,node_00595,10421063,261882,10159181,62998,129656,664,72745.0,0.04,111,279,0.025
chan_000382,node_00023,node_00047,18540658,5333306,13207352,89240,271389,1206,1481473.89,0.02,170,3996,0.288
chan_000383,node_00275,node_00701,19015451,1217492,17797959,9471,29938,1390,338192.22,0.24,494,3251,0.064
chan_000384,node_00206,node_00325,34882423,13590340,21292083,103581,28860,2006,0.05,5914467.5,221,1229,0.39
chan_000385,node_00127,node_00353,56029403,21266747,34762656,78399,92167,612,5907429.72,0.7,601,3890,0.38
chan_000386,node_00406,node_00558,1865736,270058,1595678,27509,40209,1853,75016.11,0.03,435,187,0.145
chan_000387,node_00300,node_00437,2273705,1346439,927266,40600,14939,895,0.01,257573.89,681,845,0.408
chan_000388,node_00001,node_00617,6536324,2295224,4241100,19169,119030,1110,637562.22,0.01,348,10429,0.351
chan_000389,node_00052,node_00966,2686203,1268877,1417326,59517,73148,417,352465.83,0.03,222,180,0.472
chan_000390,node_00022,node_00122,6799456,2964929,3834527,129887,26967,779,0.01,1065146.39,120,671,0.436
chan_000391,node_00308,node_00365,3296344,1733022,1563322,70405,111251,638,481395.0,0.01,331,9071,0.474
chan_000392,node_00085,node_00189,4133621,421614,3712007,24095,57172,1788,117115.0,0.03,603,723,0.102
chan_000393,node_00006,node_00010,705407,76727,628680,54778,28791,1021,0.0,174633.33,81,495,0.109
chan_000394,node_00028,node_00039,272656,155916,116740,17747,11484,665,0.01,32427.78,231,2974,0.428
chan_000395,node_00004,node_00469,4373873,2233123,2140750,220247,81370,756,0.0,594652.78,144,480,0.489
chan_000396,node_00028,node_00270,1680202,632937,1047265,192412,98087,1011,0.0,290906.94,660,340,0.377
chan_000397,node_00015,node_00058,25296266,5411260,19885006,54288,56345,493,1503127.78,2.69,664,2009,0.214
chan_000398,node_00017,node_00678,13108011,4553479,8554532,63846,18338,1001,0.03,2376258.89,61,1935,0.347
chan_000399,node_00001,node_00171,10179862,1353325,8826537,27130,100782,701,375923.61,0.03,235,1252,0.133
chan_000400,node_00195,node_00271,10836850,6822007,4014843,31682,19467,1017,0.16,1115234.17,336,4620,0.37
chan_000401,node_00004,node_00324,1198353,557318,641035,108109,49202,680,0.0,178065.28,168,445,0.465
chan_000402,node_00023,node_00645,594921,25801,569120,69887,66663,271,0.0,158088.89,713,447,0.043
chan_000403,node_00172,node_00425,2661494,390053,2271441,16982,205728,1173,108348.06,0.0,449,80,0.147
chan_000404,node_00110,node_00520,924137,328950,595187,44191,25110,371,0.0,165329.72,559,1378,0.356
chan_000405,node_00369,node_00769,3620957,964960,2655997,168069,67857,829,0.0,737776.94,644,40,0.266
chan_000406,node_00020,node_00454,2743406,1350117,1393289,43180,49214,785,375032.5,0.06,395,2262,0.492
chan_000407,node_00516,node_00623,18694286,3685059,15009227,16658,108401,2021,1023627.5,0.05,344,443,0.197
chan_000408,node_00010,node_00297,1172489,337622,834867,87753,76599,1086,0.01,231907.5,682,3603,0.288
chan_000409,node_00072,node_00367,952197,419883,532314,21564,6596,892,0.01,147865.0,677,1733,0.441
chan_000410,node_00058,node_00356,4217864,640577,3577287,71188,35799,709,0.01,993690.83,275,1525,0.152
chan_000411,node_00021,node_00279,21718318,3762057,17956261,25202,30652,1749,1045015.83,0.92,176,163,0.173
chan_000412,node_00009,node_00077,5078875,854788,4224087,72324,141567,749,237441.11,0.02,718,967,0.168
chan_000413,node_00014,node_00671,4950078,225740,4724338,133110,42688,833,0.0,1312316.11,392,2179,0.046
chan_000414,node_00022,node_00894,673029,315275,357754,22961,69222,917,87576.39,0.0,532,41,0.468
chan_000415,node_00124,node_00322,10760160,4629465,6130695,11478,4118,1110,0.17,1702970.83,181,4597,0.43
chan_000416,node_00017,node_00824,3643540,2306335,1337205,251259,60126,799,0.0,371445.83,439,69,0.367
chan_000417,node_00055,node_00274,7495280,1631078,5864202,29297,58365,509,453077.22,0.06,419,2028,0.218
chan_000418,node_00028,node_00209,5094984,345374,4749610,287960,41473,467,0.0,1319336.11,63,190,0.068
chan_000419,node_00097,node_00682,15597945,8684683,6913262,38097,24641,1786,0.18,1920350.56,32,540,0.443
chan_000420,node_00025,node_00948,7338877,2588786,4750091,15755,86619,1275,719107.22,0.02,304,2548,0.353
chan_000421,node_00003,node_00005,3384070,1598675,1785395,53166,16518,1096,0.01,495943.06,417,4760,0.472
chan_000422,node_00051,node_00083,3040950,1250212,1790738,43698,38521,1215,0.07,497427.22,207,1235,0.411
chan_000423,node_00206,node_00289,4156825,1612837,2543988,164471,121671,1192,0.01,706663.33,194,5423,0.388
chan_000424,node_00017,node_00766,2844399,253903,2590496,38100,60178,1481,70528.61,0.03,378,1239,0.089
chan_000425,node_00235,node_00387,2554821,1135952,1418869,117893,112370,431,0.06,394130.28,177,1319,0.445
chan_000426,node_00007,node_00853,3507260,1625630,1881630,36572,60687,1132,451563.89,0.02,562,472,0.464
chan_000427,node_00052,node_00836,4927667,1558136,3369531,12526,145348,3485,432815.56,0.01,409,1332,0.316
chan_000428,node_00045,node_00174,5283800,1994965,3288835,44383,75109,1028,554156.94,0.03,83,5435,0.378
chan_000429,node_00000,node_00097,1302731,399601,903130,18129,43702,1034,111000.28,0.01,108,1891,0.307
chan_000430,node_00334,node_00523,614883,169739,445144,32370,36994,1369,47149.72,0.03,709,3922,0.276
chan_000431,node_00176,node_00476,3426665,600953,2825712,52390,30843,842,0.01,784920.0,448,4062,0.175
chan_000432,node_00038,node_00129,409215,204100,205115,11814,61917,1066,56694.44,0.0,629,355,0.499
chan_000433,node_00207,node_00345,3302362,2001293,1301069,42008,67995,867,555914.72,0.01,403,103,0.394
